, Msg, Time[s], UTC[hms], Julian Day,      Lon[d],     Lat[d], Alt[m], HDoP,   LonMsg[d],  LatMsg[d],  Zp[m], S[m/s], D[deg],  T[K], RH[%],    P[Pa], DP[Pa], Pv[mA], Vb[V], Tb[K], PP[%], M, C,potential_temperature,specific_humidity,temperature,altitude
325,326,14800,  2:56:40,88.122685,    8.326079,  78.470704,  680.8,  0.6,         nan,        nan,567.9,    4.4,  211.7,262.2,59.6,94664.2,27736,3.0,7.8,286,100,2,7,266.3422975715277,0.001041578630407102,262.2,661.5105535265961
326,327,14860,  2:57:40,88.12338,    8.320364,  78.468496,  662.4,  0.6,         nan,        nan,550.6,    4.6,  207.4,262.2,62.4,94860.9,28405,0.0,7.8,286,66,2,7,266.1843084212285,0.001088250610223775,262.2,645.6105148791164
327,328,14920,  2:58:40,88.124074,    8.314406,  78.466338,  652.6,  0.6,         nan,        nan,541.1,    4.6,  208.9,262.4,64.3,94969.4,29037,0.0,7.8,287,100,2,7,266.3003143345472,0.00113805573802256,262.4,636.8541338791671
328,329,14980,  2:59:40,88.124769,    8.307898,  78.464011,  625.9,  0.6,         nan,        nan,510.5,    4.9,  209.2,262.6,65.5,95318.6,29447,3.0,7.8,287,66,2,7,266.2238293140275,0.001173526028927578,262.6,608.7400640260684
329,330,15040,  3:00:40,88.125463,    8.300880,  78.461660,  559.6,  0.6,         nan,        nan,439.9,    5.1,  210.8,263.0,66.3,96127.4,28058,0.0,7.9,287,0,2,7,265.9861297603667,0.001215753764940256,263.0,544.0171849037788
330,331,15100,  3:01:40,88.126157,    8.294280,  78.459333,  482.2,  0.6,         nan,        nan,357.3,    5.0,  209.6,263.7,66.7,97081.9,26673,0.0,7.9,287,0,2,7,265.9418837139118,0.001279724931765005,263.7,468.3318325056539
331,332,15160,  3:02:40,88.126852,    8.288374,  78.456817,  403.7,  0.6,         nan,        nan,272.3,    5.2,  205.2,264.3,66.3,98072.1,25190,0.0,7.9,287,0,2,7,265.7748885578142,0.001319811064498791,264.3,390.5980876985676
332,333,15220,  3:03:40,88.127546,    8.281971,  78.454173,  328.0,  0.6,         nan,        nan,192.6,    5.5,  205.9,265.1,65.9,99007.9,23598,2.0,7.9,287,0,2,7,265.8566511316014,0.001382983367744576,265.1,317.8529199331757
333,334,15280,  3:04:40,88.128241,    8.275583,  78.451478,  252.5,  0.7,         nan,        nan,115.6,    5.5,  205.4,265.3,65.1,99920.1,22148,0.0,7.9,287,0,2,7,265.3606255077223,0.001374881394223062,265.3,247.6010976168507
334,335,15340,  3:05:40,88.128935,    8.268767,  78.448655,  212.5,  0.8,         nan,        nan,73.2,    5.8,  205.8,265.7,64.7,100423.7,21237,1.0,7.9,287,0,2,7,265.3790648032357,0.0014023045906612032,265.7,209.0913096215318
335,336,15400,  3:06:40,88.12963,    8.261714,  78.445669,  216.4,  0.7,         nan,        nan,74.5,    6.1,  205.3,265.8,64.3,100408.4,20840,0.0,7.9,287,0,2,7,265.490507160995,0.001404647672650344,265.8,210.2584381928548
336,337,15460,  3:07:40,88.130324,    8.254279,  78.442466,  240.5,  0.7,         nan,        nan,101.3,    6.6,  204.9,266.3,63.1,100089.6,20796,0.0,7.9,287,0,2,7,266.2318325140337,0.001437094438659782,266.3,234.6179753621005
337,338,15520,  3:08:40,88.131019,    8.247705,  78.439443,  288.0,  0.7,         nan,        nan,154.9,    6.1,  203.5,265.8,62.7,99453.9,22454,2.0,7.8,288,33,2,7,266.2163934018524,0.001382840849553433,265.8,283.4243437621024
338,339,15580,  3:09:40,88.131713,    8.241720,  78.436317,  323.5,  0.7,         nan,        nan,190.9,    6.2,  201.0,265.4,62.4,99028.3,22258,0.0,7.9,288,0,2,7,266.141833039026,0.00134006524550751,265.4,316.2747782781012
339,340,15640,  3:10:40,88.132407,    8.236426,  78.433079,  366.4,  0.6,         nan,        nan,237.0,    6.3,  198.2,265.0,62.4,98485.7,22488,0.0,7.9,288,0,2,7,266.1584110293349,0.001306293166234812,265.0,358.3613350430547
340,341,15700,  3:11:40,88.133102,    8.230022,  78.430175,  425.6,  0.7,         nan,        nan,299.8,    5.9,  203.9,264.7,63.1,97751.6,24355,0.0,7.8,288,66,2,7,266.4263019019374,0.0013001727483513339,264.7,415.6720846128405
341,342,15760,  3:12:40,88.133796,    8.224220,  78.427126,  457.4,  0.7,         nan,        nan,332.8,    6.1,  200.9,264.4,63.9,97366.8,23733,3.0,7.9,288,0,2,7,266.4245691307562,0.001291296482416459,264.4,445.8853592841771
342,343,15820,  3:13:40,88.134491,    8.218847,  78.423868,  512.9,  0.6,         nan,        nan,391.7,    6.4,  198.3,263.9,65.1,96683.5,25110,6.0,7.8,288,33,2,7,266.4566192419437,0.0012740139736467171,263.9,499.8313652105819
343,344,15880,  3:14:40,88.135185,    8.214186,  78.420718,  542.2,  0.6,         nan,        nan,423.0,    6.1,  196.5,263.7,65.9,96322.4,25376,0.0,7.9,288,0,2,7,266.5396293592661,0.001274345483242929,263.7,528.4941120966628
344,345,15940,  3:15:40,88.13588,    8.209603,  78.417558,  567.8,  0.6,         nan,        nan,450.3,    6.1,  196.2,263.4,67.1,96008.7,25121,0.0,7.9,288,0,2,7,266.4847770514808,0.001271435610584434,263.4,553.4817835405904
345,346,16000,  3:16:40,88.136574,    8.205289,  78.414370,  577.1,  0.6,         nan,        nan,458.4,    6.1,  195.2,263.3,67.8,95915.4,24421,0.0,7.9,288,0,2,7,266.4576513319174,0.001275858181561932,263.3,560.9293187276224
346,347,16060,  3:17:40,88.137269,    8.201210,  78.411210,  586.3,  0.6,         nan,        nan,468.6,    6.1,  194.5,263.0,68.6,95798.5,23585,3.0,7.9,288,0,2,7,266.2468535421548,0.001262248017833493,263.0,570.2709207556736
347,348,16120,  3:18:40,88.137963,    8.197721,  78.408126,  573.4,  0.6,         nan,        nan,455.0,    5.9,  192.8,262.9,69.4,95954.4,22769,2.0,7.9,288,0,2,7,266.0219386083882,0.00126485498300273,262.9,557.8153203017257
348,349,16180,  3:19:40,88.138657,    8.194900,  78.405365,  553.8,  0.7,         nan,        nan,433.8,    5.2,  191.6,263.1,70.6,96198.6,21914,3.0,7.9,288,0,2,7,266.0309535115562,0.00130390343599395,263.1,538.3456264459851
349,350,16240,  3:20:40,88.139352,    8.193420,  78.402676,  536.1,  0.7,         nan,        nan,417.4,    5.0,  186.3,263.2,71.8,96386.8,21272,0.0,7.9,288,0,2,7,265.983422462093,0.0013339624811072618,263.2,523.3744201095974
350,351,16300,  3:21:40,88.140046,    8.191594,  78.399705,  570.2,  0.6,         nan,        nan,453.2,    5.6,  187.0,263.2,72.2,95974.8,22134,0.0,7.8,288,16,2,7,266.3093178182936,0.0013471523545563891,263.2,556.1869637176103
351,352,16360,  3:22:40,88.140741,    8.189073,  78.396912,  628.7,  0.7,         nan,        nan,519.5,    5.3,  190.3,262.8,72.2,95215.2,23580,0.0,7.8,288,33,2,7,266.5092637932999,0.001315651900353222,262.8,617.0540435551841
352,353,16420,  3:23:40,88.141435,    8.185521,  78.394622,  671.3,  0.7,         nan,        nan,560.7,    4.5,  197.3,262.4,72.5,94745.6,23352,0.0,7.8,288,33,2,7,266.4799757971762,0.001286219857658929,262.4,654.9266662802208
353,354,16480,  3:24:40,88.14213,    8.181511,  78.391966,  728.0,  0.7,         nan,        nan,619.9,    5.2,  196.9,261.8,72.9,94074.2,24214,0.0,7.8,288,16,2,7,266.4116820272189,0.001241776699987192,261.8,709.4015149577217
354,355,16540,  3:25:40,88.142824,    8.176041,  78.389399,  791.3,  0.7,         nan,        nan,688.8,    5.2,  203.2,261.6,74.1,93297.7,25544,0.0,7.8,288,83,2,7,266.839630264037,0.001252545025795499,261.6,772.8907192578533
355,356,16600,  3:26:40,88.143519,    8.170767,  78.387035,  810.5,  0.7,         nan,        nan,707.2,    4.8,  204.2,261.3,75.3,93090.8,24957,0.0,7.8,288,0,2,7,266.7028250949981,0.001245377929954591,261.3,789.8967106267772
356,357,16660,  3:27:40,88.144213,    8.165185,  78.384574,  813.5,  0.7,         nan,        nan,715.8,    5.0,  204.6,261.1,76.5,92994.2,24214,1.0,7.8,288,0,2,7,266.5777946739823,0.001246373141456455,261.1,797.8496229972377
357,358,16720,  3:28:40,88.144907,    8.159847,  78.382013,  832.3,  0.7,         nan,        nan,733.4,    5.2,  202.8,261.0,77.6,92797.5,23522,1.0,7.8,288,0,2,7,266.6370379647234,0.0012568348474297159,261.0,814.0691659509238
358,359,16780,  3:29:40,88.145602,    8.155056,  78.379434,  842.9,  0.7,         nan,        nan,745.5,    5.1,  200.5,260.6,78.4,92661.9,22983,0.0,7.8,288,0,2,7,266.339708843234,0.0012313413034550009,260.6,825.2705403900461
359,360,16840,  3:30:40,88.146296,    8.150513,  78.376960,  856.5,  0.7,         nan,        nan,758.8,    4.9,  200.3,260.4,79.2,92514.4,22325,0.0,7.8,288,0,2,7,266.2565271945827,0.001225932763644797,260.4,837.4735543609703
360,361,16900,  3:31:40,88.146991,    8.146114,  78.374519,  862.1,  0.7,         nan,        nan,764.4,    4.8,  200.0,260.4,80.0,92451.6,21629,0.0,7.8,288,0,2,7,266.3082150304965,0.0012391570791104869,260.4,842.6750489877254
361,362,16960,  3:32:40,88.147685,    8.141726,  78.372507,  865.9,  0.7,         nan,        nan,770.5,    4.1,  203.7,260.3,81.2,92383.8,21277,0.0,7.8,288,0,2,7,266.2617784967141,0.0012485331102463299,260.3,848.2946432473769
362,363,17020,  3:33:40,88.14838,    8.136502,  78.370352,  871.4,  0.7,         nan,        nan,775.9,    4.4,  206.1,260.4,81.6,92322.8,20694,2.0,7.8,288,0,2,7,266.4143658659885,0.001265703550015737,260.4,853.3541459854151
363,364,17080,  3:34:40,88.149074,    8.130307,  78.368003,  886.2,  0.6,         nan,        nan,789.2,    4.9,  208.0,260.4,80.4,92175.3,20109,3.0,7.8,288,0,2,7,266.5361625005623,0.001249085871032332,260.4,865.6020172616179
364,365,17140,  3:35:40,88.149769,    8.124908,  78.365297,  899.2,  0.7,         nan,        nan,805.5,    5.4,  201.9,260.3,78.4,91993.9,19565,0.0,7.8,288,0,2,7,266.583881707121,0.0012105894608268799,260.3,880.6917247148618
365,366,17200,  3:36:40,88.150463,    8.120282,  78.362304,  919.5,  0.8,         nan,        nan,827.7,    5.8,  197.3,260.5,75.3,91748.0,19128,0.0,7.8,288,0,2,7,266.9929130076534,0.001184832846885392,260.5,901.194421249232
366,367,17260,  3:37:40,88.151157,    8.115758,  78.359561,  964.1,  0.6,         nan,        nan,876.0,    5.4,  198.4,260.1,70.2,91214.0,19594,0.0,7.8,288,0,2,7,267.0281424295907,0.001075683300315851,260.1,945.9082634437896
367,368,17320,  3:38:40,88.151852,    8.111243,  78.357118, 1025.9,  0.6,         nan,        nan,938.7,    4.8,  200.5,259.9,65.9,90523.9,21466,1.0,7.8,288,66,2,7,267.4026993020103,0.0010011236428258809,259.9,1004.082274335345
368,369,17380,  3:39:40,88.152546,    8.107325,  78.354843, 1058.9,  0.6,         nan,        nan,972.2,    4.5,  199.2,259.6,62.4,90157.7,21318,0.0,7.8,288,0,2,7,267.4037089303947,0.0009288796944543304,259.6,1035.132546084936
369,370,17440,  3:40:40,88.153241,    8.102040,  78.352353, 1075.4,  0.6,         nan,        nan,993.0,    5.0,  203.2,259.7,60.0,89930.5,20675,0.0,7.8,288,0,2,7,267.6997307546123,0.0009027225670061408,259.7,1054.460402860713
370,371,17500,  3:41:40,88.153935,    8.096494,  78.349690, 1078.3,  0.6,         nan,        nan,993.9,    5.4,  202.8,259.8,58.0,89920.3,20117,0.0,7.8,287,0,2,7,267.8114944952789,0.0008798519229080889,259.8,1055.329259645509
371,372,17560,  3:42:40,88.15463,    8.091576,  78.347069, 1082.1,  0.6,         nan,        nan,999.5,    5.2,  200.8,259.9,57.3,89859.3,19739,0.0,7.8,287,0,2,7,267.9665545988599,0.0008769142961672723,259.9,1060.527422008322
372,373,17620,  3:43:40,88.155324,    8.087536,  78.344275, 1097.0,  0.6,         nan,        nan,1015.4,    5.4,  196.3,259.8,56.5,89686.4,19367,0.0,7.8,287,0,2,7,268.0109642302484,0.0008593324207510994,259.8,1075.280427957596
373,374,17680,  3:44:40,88.156019,    8.083995,  78.341385, 1123.1,  0.6,         nan,        nan,1045.4,    5.5,  193.9,259.8,56.1,89360.8,19395,0.0,7.8,287,0,2,7,268.2897520933562,0.0008563575958247816,259.8,1103.140211622561
374,375,17740,  3:45:40,88.156713,    8.078906,  78.338479, 1156.4,  0.6,         nan,        nan,1079.0,    5.7,  199.5,259.6,56.5,88996.3,19481,0.0,7.8,287,0,2,7,268.3966239089243,0.0008520286529813532,259.6,1134.44913498173
375,376,17800,  3:46:40,88.157407,    8.071846,  78.335388, 1200.0,  0.6,         nan,        nan,1126.3,    6.3,  204.8,259.5,56.9,88486.0,19899,2.0,7.8,287,0,2,7,268.7346194088456,0.0008560122492038028,259.5,1178.497735566391
376,377,17860,  3:47:40,88.158102,    8.064233,  78.332278, 1269.7,  0.7,         nan,        nan,1200.3,    6.4,  206.3,259.5,56.9,87692.5,21700,4.0,7.8,287,83,2,7,269.4274994130568,0.0008637580167408582,259.5,1247.499049110342
377,378,17920,  3:48:40,88.158796,    8.055166,  78.329673, 1351.8,  0.6,         nan,        nan,1286.5,    5.9,  215.2,258.9,56.9,86775.3,22922,0.0,7.8,287,100,2,7,269.6136795093705,0.0008311532055291092,258.9,1328.039333881365
378,379,17980,  3:49:40,88.159491,    8.046716,  78.327409, 1407.2,  0.6,         nan,        nan,1345.3,    5.3,  217.1,258.6,56.5,86154.7,23756,0.0,7.8,287,66,2,7,269.8543673587925,0.0008110617624803465,258.6,1383.019201873744
379,380,18040,  3:50:40,88.160185,    8.038238,  78.325249, 1419.9,  0.6,         nan,        nan,1355.9,    5.1,  218.5,258.5,56.5,86042.8,23147,3.0,7.8,287,0,2,7,269.8502513017785,0.0008054748442522853,258.5,1392.974716258825
380,381,18100,  3:51:40,88.16088,    8.029188,  78.322982, 1415.1,  0.6,         nan,        nan,1355.1,    5.4,  218.9,258.3,56.9,86051.3,22349,0.0,7.8,287,0,2,7,269.6338556969532,0.0007978674906456538,258.3,1392.218034363132
381,382,18160,  3:52:40,88.161574,    8.020221,  78.320599, 1412.9,  0.6,         nan,        nan,1349.2,    5.6,  217.3,257.9,57.3,86114.0,21489,0.0,7.8,287,0,2,7,269.1602567341326,0.0007768461026396163,257.9,1386.638700694448
382,383,18220,  3:53:40,88.162269,    8.011614,  78.318255, 1404.1,  0.6,         nan,        nan,1341.6,    5.4,  216.6,257.9,57.6,86193.7,20776,0.0,7.9,287,0,2,8,269.0890886362339,0.0007801912791660779,257.9,1379.552489927785
383,384,18280,  3:54:40,88.162963,         nan,        nan,    nan, 23.3,         nan,        nan,1343.2,    nan,    nan,258.0,58.0,86176.8,20305,3.0,7.8,287,0,2,8,269.2085168030914,0.000792276761829795,258.0,1381.054539144487
384,385,18340,  3:55:40,88.163657,         nan,        nan,    nan, 23.3,         nan,        nan,1366.2,    nan,    nan,258.1,58.0,85934.3,20071,0.0,7.8,287,0,2,8,269.5298879828611,0.0008010926639316998,258.1,1402.640110498331
385,386,18400,  3:56:40,88.164352,         nan,        nan,    nan, 23.3,         nan,        nan,1401.8,    nan,    nan,258.0,58.0,85561.3,20558,0.0,7.8,287,0,2,8,269.7606899062331,0.0007979761416534563,258.0,1435.961026608122
386,387,18460,  3:57:40,88.165046,         nan,        nan,    nan, 23.3,         nan,        nan,1440.5,    nan,    nan,258.0,58.0,85156.1,20887,0.0,7.8,287,0,2,8,270.1269958818554,0.0008017731677337722,258.0,1472.323453650697
387,388,18520,  3:58:40,88.165741,         nan,        nan,    nan, 23.3,         nan,        nan,1478.3,    nan,    nan,257.8,57.6,84762.8,21135,0.0,7.8,286,0,2,8,270.2750158863812,0.0007868338267937754,257.8,1507.783837516349
388,389,18580,  3:59:40,88.166435,         nan,        nan,    nan, 23.3,         nan,        nan,1517.2,    nan,    nan,257.6,57.6,84359.2,21386,0.0,7.8,286,0,2,8,270.4340565634211,0.0007776242980416048,257.6,1544.344349992751
389,390,18640,  4:00:40,88.16713,         nan,        nan,    nan, 23.3,         nan,        nan,1556.1,    nan,    nan,257.3,57.6,83957.4,21624,0.0,7.8,286,0,2,8,270.4880143446779,0.0007621501796886104,257.3,1580.915970629579
390,391,18700,  4:01:40,88.167824,         nan,        nan,    nan, 23.3,         nan,        nan,1597.3,    nan,    nan,257.0,57.6,83533.6,22445,0.0,7.8,286,16,2,8,270.5637523978737,0.0007471487800224807,257.0,1619.680168544299
391,392,18760,  4:02:40,88.168519,         nan,        nan,    nan, 23.3,         nan,        nan,1630.0,    nan,    nan,257.0,57.6,83197.9,23242,1.0,7.8,286,100,2,8,270.8753772214473,0.0007501634936805605,257.0,1650.525871309703
392,393,18820,  4:03:40,88.169213,         nan,        nan,    nan, 23.3,         nan,        nan,1630.0,    nan,    nan,257.2,57.6,83197.9,23795,3.0,7.7,286,100,2,8,271.0861751803744,0.0007627459852222064,257.2,1650.525871309703
393,394,18880,  4:04:40,88.169907,         nan,        nan,    nan, 23.3,         nan,        nan,1606.5,    nan,    nan,257.2,57.6,83438.6,24401,0.0,7.7,286,100,2,8,270.8623997016131,0.0007605456491829753,257.2,1628.396623321687
394,395,18940,  4:05:40,88.170602,         nan,        nan,    nan, 23.3,         nan,        nan,1583.4,    nan,    nan,257.2,58.0,83676.0,24892,0.0,7.7,286,83,2,8,270.6425037840187,0.000763654461983009,257.2,1606.633209926779
395,396,19000,  4:06:40,88.171296,         nan,        nan,    nan, 23.3,         nan,        nan,1560.7,    nan,    nan,257.5,58.0,83909.9,25379,0.0,7.7,286,100,2,8,270.7420606027882,0.0007807227409571027,257.5,1585.250958778492
396,397,19060,  4:07:40,88.171991,         nan,        nan,    nan, 23.3,         nan,        nan,1530.5,    nan,    nan,257.5,58.0,84221.9,25819,0.0,7.7,286,66,2,8,270.4549767383136,0.0007778305538278808,257.5,1556.821693986224
397,398,19120,  4:08:40,88.172685,         nan,        nan,    nan, 23.3,         nan,        nan,1499.9,    nan,    nan,257.9,58.0,84539.0,26211,0.0,7.7,287,16,2,8,270.5842711518063,0.0008009861731767529,257.9,1528.035429000404
398,399,19180,  4:09:40,88.17338,         nan,        nan,    nan, 23.3,         nan,        nan,1472.3,    nan,    nan,258.0,58.0,84825.5,26596,3.0,7.7,287,66,2,8,270.4275267794627,0.0008048980088399584,258.0,1502.119722384765
399,400,19240,  4:10:40,88.174074,         nan,        nan,    nan, 23.3,         nan,        nan,1448.4,    nan,    nan,257.9,57.6,85074.7,27007,0.0,7.7,287,100,2,8,270.0961238976581,0.0007904532494273525,257.9,1479.649112608019
400,401,19300,  4:11:40,88.174769,         nan,        nan,    nan, 23.3,         nan,        nan,1411.7,    nan,    nan,258.1,57.6,85457.9,27291,2.0,7.7,287,33,2,8,269.958547084627,0.0008000029191752654,258.1,1445.223695070605
401,402,19360,  4:12:40,88.175463,         nan,        nan,    nan, 23.3,         nan,        nan,1350.6,    nan,    nan,258.2,57.6,86098.8,26246,1.0,7.8,287,0,2,8,269.4869533861527,0.0008006184096025177,258.2,1387.990893309274
402,403,19420,  4:13:40,88.176157,         nan,        nan,    nan, 23.3,         nan,        nan,1277.4,    nan,    nan,258.6,58.0,86871.9,24851,3.0,7.8,287,0,2,9,269.2156289451615,0.0008257206145515022,258.6,1319.516779425073
403,404,19480,  4:14:40,88.176852,         nan,        nan,    nan, 23.3,         nan,        nan,1215.7,    nan,    nan,259.0,58.0,87528.0,23699,0.0,7.7,287,0,2,9,269.0527423521046,0.0008468371143070349,259.0,1261.881785250899
404,405,19540,  4:15:40,88.177546,         nan,        nan,    nan, 23.3,         nan,        nan,1173.2,    nan,    nan,259.1,57.6,87982.4,23230,0.0,7.8,287,0,2,9,268.7585180973914,0.0008435220303068793,259.1,1222.217755460511
405,406,19600,  4:16:40,88.178241,         nan,        nan,    nan, 23.3,         nan,        nan,1146.2,    nan,    nan,259.4,57.3,88272.3,23848,1.0,7.7,287,50,2,9,268.8168024924486,0.0008571048462835074,259.4,1197.019626234311
406,407,19660,  4:17:40,88.178935,         nan,        nan,    nan, 23.3,         nan,        nan,1126.5,    nan,    nan,259.6,56.5,88484.3,24471,0.0,7.7,288,100,2,9,268.8396544794011,0.0008569587781032838,259.6,1178.644902056726
407,408,19720,  4:18:40,88.17963,         nan,        nan,    nan, 23.3,         nan,        nan,1099.7,    nan,    nan,259.6,55.7,88772.5,25056,1.0,7.7,288,66,2,9,268.5898724841459,0.0008420821238817171,259.6,1153.736156694235
408,409,19780,  4:19:40,88.180324,         nan,        nan,    nan, 23.3,         nan,        nan,1060.9,    nan,    nan,259.8,54.9,89193.0,25433,0.0,7.7,288,0,2,9,268.4339377053087,0.0008396164018988318,259.8,1117.537588908479
409,410,19840,  4:20:40,88.181019,         nan,        nan,    nan, 23.3,         nan,        nan,1035.1,    nan,    nan,259.9,54.1,89472.7,25874,1.0,7.7,288,33,2,9,268.2970239299491,0.0008315191996614351,259.9,1093.554118017344
410,411,19900,  4:21:40,88.181713,         nan,        nan,    nan, 23.3,         nan,        nan,1032.9,    nan,    nan,259.7,52.5,89496.5,26465,0.0,7.7,288,100,2,9,268.0701804272672,0.0007937126629044434,259.7,1091.516798895594
411,412,19960,  4:22:40,88.182407,         nan,        nan,    nan, 23.3,         nan,        nan,1036.9,    nan,    nan,259.5,51.0,89452.4,26993,0.0,7.7,288,100,2,9,267.9014770278146,0.0007589627395072459,259.5,1095.292259680532
412,413,20020,  4:23:40,88.183102,         nan,        nan,    nan, 23.3,         nan,        nan,1006.8,    nan,    nan,259.4,51.0,89779.6,27215,2.0,7.7,288,83,2,9,267.5188837842056,0.0007500604762462382,259.4,1067.324439090681
413,414,20080,  4:24:40,88.183796,         nan,        nan,    nan, 23.3,         nan,        nan,925.9,    nan,    nan,260.1,53.7,90664.6,25514,0.0,7.7,288,0,2,9,267.4896923175573,0.0008278379876412899,260.1,992.18564436395
