, Msg, Time[s], UTC[hms], Julian Day,      Lon[d],     Lat[d], Alt[m], HDoP,   LonMsg[d],  LatMsg[d],  Zp[m], S[m/s], D[deg],  T[K], RH[%],    P[Pa], DP[Pa], Pv[mA], Vb[V], Tb[K], PP[%], M, C,potential_temperature,specific_humidity,temperature,altitude
715,719,80490,  0:35:50,77.024884,         nan,        nan,    nan, 23.3,         nan,        nan,1958.9,    nan,    nan,256.7,95.7,79884.9,-227,0.0,7.3,274,0,1,18,273.7202805924774,0.001265998463909931,256.7,1954.740392165604
716,720,80500,  0:36:00,77.025,         nan,        nan,    nan, 23.3,         nan,        nan,1952.1,    nan,    nan,256.7,96.1,79952.8,-207,0.0,7.3,274,0,1,18,273.6538110027686,0.0012702103491674518,256.7,1948.181816411146
717,721,80510,  0:36:10,77.025116,         nan,        nan,    nan, 23.3,         nan,        nan,1945.1,    nan,    nan,256.8,96.1,80022.3,-246,1.0,7.3,274,0,1,18,273.692428297153,0.00127973909842354,256.8,1941.474459725306
718,722,80520,  0:36:20,77.025231,         nan,        nan,    nan, 23.3,         nan,        nan,1938.1,    nan,    nan,256.9,96.1,80091.8,-228,3.0,7.3,274,0,1,18,273.7310685557131,0.0012893308355622119,256.9,1934.772925903889
719,723,80530,  0:36:30,77.025347,         nan,        nan,    nan, 23.3,         nan,        nan,1931.1,    nan,    nan,256.9,96.1,80161.3,-202,1.0,7.3,274,0,1,18,273.6632065291062,0.001288212983268505,256.9,1928.077204845645
720,724,80540,  0:36:40,77.025463,         nan,        nan,    nan, 23.3,         nan,        nan,1923.2,    nan,    nan,257.0,96.1,80239.3,-215,0.0,7.3,274,0,1,18,273.6936304491135,0.001297723182599956,257.0,1920.569492770516
721,725,80550,  0:36:50,77.025579,         nan,        nan,    nan, 23.3,    9.015060,  74.725250,1917.8,    nan,    nan,257.0,96.1,80293.6,-216,0.0,7.3,274,0,1,18,273.6407083973288,0.00129684557381401,257.0,1915.347277680861
722,726,80560,  0:37:00,77.025694,         nan,        nan,    nan, 23.3,         nan,        nan,1912.1,    nan,    nan,257.1,96.1,80349.5,-211,0.0,7.3,274,0,1,18,273.6927288041287,0.001306771355352581,257.1,1909.974873115301
723,727,80570,  0:37:10,77.02581,         nan,        nan,    nan, 23.3,         nan,        nan,1905.2,    nan,    nan,257.1,96.1,80419.0,-216,0.0,7.3,274,0,1,18,273.625093780802,0.001305642012669919,257.1,1903.300617549763
724,728,80580,  0:37:20,77.025926,         nan,        nan,    nan, 23.3,         nan,        nan,1900.6,    nan,    nan,257.1,96.1,80464.8,-196,0.0,7.3,274,0,1,18,273.5805638586255,0.0013048988503905079,257.1,1898.905483407067
725,729,80590,  0:37:30,77.026042,         nan,        nan,    nan, 23.3,         nan,        nan,1895.6,    nan,    nan,257.2,96.5,80514.0,-208,3.0,7.3,274,0,1,18,273.6391561025127,0.0013204614336564111,257.2,1894.186859203507
726,730,80600,  0:37:40,77.026157,         nan,        nan,    nan, 23.3,         nan,        nan,1888.8,    nan,    nan,257.2,96.5,80581.8,-241,0.0,7.3,274,0,1,18,273.5733221885358,0.0013193504224205989,257.2,1887.689087297917
727,731,80610,  0:37:50,77.026273,         nan,        nan,    nan, 23.3,         nan,        nan,1884.4,    nan,    nan,257.3,96.5,80625.9,-213,1.0,7.3,274,0,1,18,273.6368885874572,0.001329626896107644,257.3,1883.465594296236
728,732,80620,  0:38:00,77.026389,         nan,        nan,    nan, 23.3,         nan,        nan,1879.3,    nan,    nan,257.3,96.5,80676.7,-210,0.0,7.3,274,0,1,18,273.5876238599861,0.001328789664957606,257.3,1878.603299128916
729,733,80630,  0:38:10,77.026505,         nan,        nan,    nan, 23.3,         nan,        nan,1874.4,    nan,    nan,257.4,96.1,80725.9,-236,0.0,7.3,274,0,1,18,273.6462604646479,0.00133349570300022,257.4,1873.897064769519
730,734,80640,  0:38:20,77.02662,         nan,        nan,    nan, 23.3,         nan,        nan,1868.3,    nan,    nan,257.4,96.1,80786.9,-206,0.0,7.3,274,0,1,18,273.5871800247579,0.0013324888165138831,257.4,1868.066080498825
731,735,80650,  0:38:30,77.026736,         nan,        nan,    nan, 23.3,         nan,        nan,1862.5,    nan,    nan,257.5,96.1,80844.6,-202,0.0,7.3,274,0,1,18,273.6376155422624,0.001342624014290259,257.5,1862.554593482742
732,736,80660,  0:38:40,77.026852,         nan,        nan,    nan, 23.3,         nan,        nan,1856.9,    nan,    nan,257.5,95.7,80900.5,-205,1.0,7.3,274,0,1,18,273.5835535850412,0.001336111714394473,257.5,1857.218792129918
733,737,80670,  0:38:50,77.026968,         nan,        nan,    nan, 23.3,    9.015060,  74.725250,1851.7,    nan,    nan,257.5,95.7,80953.1,-235,0.0,7.3,274,0,1,18,273.5327269665615,0.0013352435638705632,257.5,1852.201350183108
734,738,80680,  0:39:00,77.027083,         nan,        nan,    nan, 23.3,         nan,        nan,1846.9,    nan,    nan,257.6,95.7,81000.6,-191,0.0,7.3,274,0,1,18,273.5930733709977,0.001345561317279149,257.6,1847.673190765849
735,739,80690,  0:39:10,77.027199,         nan,        nan,    nan, 23.3,         nan,        nan,1839.0,    nan,    nan,257.6,95.3,81080.2,-224,0.0,7.3,274,0,1,18,273.5162658337052,0.001338621761193654,257.6,1840.090899010157
736,740,80700,  0:39:20,77.027315,         nan,        nan,    nan, 23.3,         nan,        nan,1830.9,    nan,    nan,257.7,95.3,81161.6,-237,0.0,7.3,275,0,1,18,273.5439698744132,0.001348393618929328,257.7,1832.344842771821
737,741,80710,  0:39:30,77.027431,         nan,        nan,    nan, 23.3,         nan,        nan,1822.3,    nan,    nan,257.8,94.9,81248.1,-217,0.0,7.3,274,0,1,18,273.5668052674893,0.001352442569528247,257.8,1824.12197806398
738,742,80720,  0:39:40,77.027546,         nan,        nan,    nan, 23.3,         nan,        nan,1812.8,    nan,    nan,257.8,94.9,81343.0,-213,6.0,7.3,274,0,1,18,273.4755330478512,0.001350864722634868,257.8,1815.110657218685
739,743,80730,  0:39:50,77.027662,         nan,        nan,    nan, 23.3,         nan,        nan,1803.2,    nan,    nan,257.9,94.5,81439.7,-214,0.0,7.3,275,0,1,18,273.4887148534609,0.001354720726500904,257.9,1805.939223370431
740,744,80740,  0:40:00,77.027778,         nan,        nan,    nan, 23.3,         nan,        nan,1795.3,    nan,    nan,258.0,94.5,81519.4,-206,0.0,7.3,275,0,1,18,273.5182692782262,0.001364614940107062,258.0,1798.388323714213
741,745,80750,  0:40:10,77.027894,         nan,        nan,    nan, 23.3,         nan,        nan,1788.9,    nan,    nan,258.0,94.5,81583.8,-175,3.0,7.3,275,0,1,18,273.4565332180744,0.001363537750736833,258.0,1792.292360065372
742,746,80760,  0:40:20,77.028009,         nan,        nan,    nan, 23.3,         nan,        nan,1784.9,    nan,    nan,258.1,94.5,81624.5,-197,1.0,7.3,275,0,1,18,273.5235248952915,0.001374145054868585,258.1,1788.442267797975
743,747,80770,  0:40:30,77.028125,         nan,        nan,    nan, 23.3,         nan,        nan,1781.7,    nan,    nan,258.1,94.1,81656.7,-191,3.0,7.3,275,0,1,18,273.4926881824927,0.0013677889896065209,258.1,1785.397608831022
744,748,80780,  0:40:40,77.028241,         nan,        nan,    nan, 23.3,         nan,        nan,1779.0,    nan,    nan,258.1,94.1,81683.8,-233,0.0,7.3,275,0,1,18,273.4667476601578,0.00136733520217721,258.1,1782.836108746206
745,749,80790,  0:40:50,77.028356,         nan,        nan,    nan, 23.3,    9.015060,  74.725250,1774.1,    nan,    nan,258.2,94.1,81733.0,-183,1.0,7.3,275,0,1,18,273.5256165211074,0.001377819638961806,258.2,1778.187881261396
746,750,80800,  0:41:00,77.028472,         nan,        nan,    nan, 23.3,         nan,        nan,1767.4,    nan,    nan,258.3,94.1,81800.8,-213,2.0,7.3,275,0,1,18,273.5667013206501,0.001388059272694459,258.3,1771.786979664787
747,751,80810,  0:41:10,77.028588,         nan,        nan,    nan, 23.3,         nan,        nan,1764.0,    nan,    nan,258.3,93.7,81834.7,-197,1.0,7.3,275,0,1,18,273.534301853249,0.001381586355551395,258.3,1768.588518094654
748,752,80820,  0:41:20,77.028704,         nan,        nan,    nan, 23.3,         nan,        nan,1759.3,    nan,    nan,258.3,93.7,81882.2,-210,0.0,7.3,275,0,1,18,273.4889333903098,0.001380784895015544,258.3,1764.109126099299
749,753,80830,  0:41:30,77.028819,         nan,        nan,    nan, 23.3,         nan,        nan,1755.1,    nan,    nan,258.3,93.3,81924.6,-233,0.0,7.3,275,0,1,18,273.4484646446728,0.0013741788291607,258.3,1760.112873789255
750,754,80840,  0:41:40,77.028935,         nan,        nan,    nan, 23.3,         nan,        nan,1751.6,    nan,    nan,258.4,93.3,81960.2,-197,0.0,7.3,275,0,1,18,273.5203584950874,0.00138492801105634,258.4,1756.759126846775
751,755,80850,  0:41:50,77.029051,         nan,        nan,    nan, 23.3,         nan,        nan,1745.6,    nan,    nan,258.4,93.3,82021.2,-204,0.0,7.3,275,0,1,18,273.462194139467,0.001383898026019857,258.4,1751.015923075019
752,756,80860,  0:42:00,77.029167,         nan,        nan,    nan, 23.3,         nan,        nan,1741.2,    nan,    nan,258.4,92.9,82065.3,-218,0.0,7.3,275,0,1,18,273.420178801923,0.001377224428938552,258.4,1746.866528748389
753,757,80870,  0:42:10,77.029282,         nan,        nan,    nan, 23.3,         nan,        nan,1737.7,    nan,    nan,258.5,92.9,82100.9,-215,1.0,7.3,275,0,1,18,273.4920824758916,0.001387988489343291,258.5,1743.518530519221
754,758,80880,  0:42:20,77.029398,         nan,        nan,    nan, 23.3,         nan,        nan,1733.0,    nan,    nan,258.5,92.9,82148.4,-236,0.0,7.3,275,0,1,18,273.4468680385999,0.001387185924068206,258.5,1739.053658089133
755,759,80890,  0:42:30,77.029514,         nan,        nan,    nan, 23.3,         nan,        nan,1725.8,    nan,    nan,258.5,92.5,82221.3,-217,2.0,7.3,275,0,1,18,273.3775411246461,0.0013799884834732662,258.5,1732.206272969816
756,760,80900,  0:42:40,77.02963,         nan,        nan,    nan, 23.3,         nan,        nan,1720.5,    nan,    nan,258.6,92.5,82275.5,-222,0.0,7.3,275,0,1,18,273.4317842796826,0.001390450895867572,258.6,1727.119283850203
757,761,80910,  0:42:50,77.029745,         nan,        nan,    nan, 23.3,    9.015060,  74.725250,1714.0,    nan,    nan,258.6,92.5,82341.7,-223,1.0,7.3,275,0,1,18,273.3689263526127,0.001389333019392998,258.6,1720.910568306485
758,762,80920,  0:43:00,77.029861,         nan,        nan,    nan, 23.3,         nan,        nan,1706.3,    nan,    nan,258.6,92.5,82419.6,-217,3.0,7.3,275,0,1,18,273.2950422655791,0.001388019872493344,258.6,1713.610931699408
759,763,80930,  0:43:10,77.029977,         nan,        nan,    nan, 23.3,         nan,        nan,1699.1,    nan,    nan,258.8,92.5,82492.6,-206,0.0,7.3,275,0,1,18,273.4371986180723,0.001409725731997443,258.8,1706.776709992776
760,764,80940,  0:43:20,77.030093,         nan,        nan,    nan, 23.3,         nan,        nan,1692.0,    nan,    nan,258.8,92.5,82565.5,-184,3.0,7.3,275,0,1,18,273.3681632473927,0.001408481035291645,258.8,1699.957882941985
761,765,80950,  0:43:30,77.030208,         nan,        nan,    nan, 23.3,         nan,        nan,1685.5,    nan,    nan,258.8,92.5,82631.6,-189,0.0,7.3,275,0,1,18,273.3056351081842,0.001407354340462635,258.8,1693.780307981499
762,766,80960,  0:43:40,77.030324,         nan,        nan,    nan, 23.3,         nan,        nan,1679.5,    nan,    nan,258.9,92.5,82692.6,-200,0.0,7.3,275,0,1,18,273.3535711017952,0.00141788179759492,258.9,1688.083751795079
763,767,80970,  0:43:50,77.03044,         nan,        nan,    nan, 23.3,         nan,        nan,1673.8,    nan,    nan,258.9,92.2,82750.3,-163,0.0,7.3,275,0,1,18,273.2990722526146,0.00141229781008852,258.9,1682.69923597774
764,768,80980,  0:44:00,77.030556,         nan,        nan,    nan, 23.3,         nan,        nan,1667.3,    nan,    nan,258.9,92.2,82816.4,-187,0.0,7.3,275,0,1,18,273.2366994491877,0.001411170583050797,258.9,1676.535451422864
765,769,80990,  0:44:10,77.030671,         nan,        nan,    nan, 23.3,         nan,        nan,1661.0,    nan,    nan,258.9,92.2,82880.8,-213,2.0,7.3,275,0,1,18,273.1759923221958,0.0014100740759520661,258.9,1670.534920474817
766,770,81000,  0:44:20,77.030787,         nan,        nan,    nan, 23.3,         nan,        nan,1655.2,    nan,    nan,259.0,92.2,82940.2,-188,0.0,7.3,275,0,1,18,273.2255447190413,0.001420642287094902,259.0,1665.004401405906
767,771,81010,  0:44:30,77.030903,         nan,        nan,    nan, 23.3,         nan,        nan,1649.1,    nan,    nan,259.1,92.2,83002.9,-198,0.0,7.3,275,0,1,18,273.2719996221915,0.001431223325277071,259.1,1659.170926647963
768,772,81020,  0:44:40,77.031019,         nan,        nan,    nan, 23.3,         nan,        nan,1644.1,    nan,    nan,259.1,92.2,83053.7,-218,2.0,7.3,275,0,1,18,273.2242089740575,0.0014303479140079282,259.1,1654.447833130496
769,773,81030,  0:44:50,77.031134,         nan,        nan,    nan, 23.3,    9.015060,  74.725250,1640.8,    nan,    nan,259.1,91.8,83087.7,-199,3.0,7.3,275,0,1,18,273.1922440991906,0.001423559732157584,259.1,1651.288321068092
770,774,81040,  0:45:00,77.03125,         nan,        nan,    nan, 23.3,         nan,        nan,1634.5,    nan,    nan,259.2,91.8,83152.1,-198,3.0,7.3,275,0,1,18,273.2371605118324,0.001434124885948811,259.2,1645.307375612922
771,775,81050,  0:45:10,77.031366,         nan,        nan,    nan, 23.3,         nan,        nan,1628.2,    nan,    nan,259.2,91.8,83216.5,-179,0.0,7.3,275,0,1,18,273.1766982464645,0.001433015038230449,259.2,1639.331060513792
772,776,81060,  0:45:20,77.031481,         nan,        nan,    nan, 23.3,         nan,        nan,1619.4,    nan,    nan,259.3,91.8,83306.4,-211,2.0,7.3,275,0,1,18,273.197755442709,0.001443199928685173,259.3,1630.996077313816
773,777,81070,  0:45:30,77.031597,         nan,        nan,    nan, 23.3,         nan,        nan,1610.3,    nan,    nan,259.3,91.4,83399.6,-190,2.0,7.3,275,0,1,18,273.1104481284078,0.001435305710946537,259.3,1622.364628747348
774,778,81080,  0:45:40,77.031713,         nan,        nan,    nan, 23.3,         nan,        nan,1601.9,    nan,    nan,259.4,91.4,83486.1,-216,0.0,7.3,275,0,1,18,273.1348242210188,0.0014455589047884909,259.4,1614.362307495988
775,779,81090,  0:45:50,77.031829,         nan,        nan,    nan, 23.3,         nan,        nan,1592.7,    nan,    nan,259.5,91.4,83581.0,-185,0.0,7.3,275,0,1,18,273.1513978551981,0.001455730257753513,259.5,1605.592414681103
776,780,81100,  0:46:00,77.031944,         nan,        nan,    nan, 23.3,         nan,        nan,1584.9,    nan,    nan,259.6,91.4,83660.7,-180,3.0,7.3,275,0,1,18,273.1822189914459,0.001466231026141455,259.6,1598.234872828758
777,781,81110,  0:46:10,77.03206,         nan,        nan,    nan, 23.3,         nan,        nan,1576.5,    nan,    nan,259.6,91.0,83747.2,-183,1.0,7.3,275,0,1,18,273.1015314169382,0.001458306461292976,259.6,1590.257513439427
778,782,81120,  0:46:20,77.032176,         nan,        nan,    nan, 23.3,         nan,        nan,1567.1,    nan,    nan,259.7,91.0,83843.8,-192,2.0,7.3,275,0,1,18,273.1167153217693,0.0014685221318104348,259.7,1581.358426644911
779,783,81130,  0:46:30,77.032292,         nan,        nan,    nan, 23.3,         nan,        nan,1559.7,    nan,    nan,259.7,91.0,83920.1,-165,0.0,7.3,275,0,1,18,273.0457091573889,0.001467186954199145,259.7,1574.336682275141
780,784,81140,  0:46:40,77.032407,         nan,        nan,    nan, 23.3,         nan,        nan,1553.0,    nan,    nan,259.8,91.0,83989.6,-193,0.0,7.3,275,0,1,18,273.0862174215579,0.001477934613451315,259.8,1567.946282850191
781,785,81150,  0:46:50,77.032523,         nan,        nan,    nan, 23.3,    9.127780,  74.685650,1547.1,    nan,    nan,259.9,91.0,84050.7,-181,0.0,7.3,275,0,1,18,273.1345472096501,0.001488900298946367,259.9,1562.332614626718
782,786,81160,  0:47:00,77.032639,         nan,        nan,    nan, 23.3,         nan,        nan,1540.7,    nan,    nan,259.9,91.0,84116.8,-194,0.0,7.3,275,0,1,18,273.0731758941467,0.0014877303030625439,259.9,1556.264156294412
783,787,81170,  0:47:10,77.032755,         nan,        nan,    nan, 23.3,         nan,        nan,1535.1,    nan,    nan,260.0,91.0,84174.4,-198,0.0,7.3,275,0,1,18,273.124795042541,0.0014988220694106009,260.0,1550.979946476798
784,788,81180,  0:47:20,77.03287,         nan,        nan,    nan, 23.3,         nan,        nan,1527.4,    nan,    nan,260.0,91.0,84254.1,-209,0.0,7.3,275,0,1,18,273.0509156464676,0.001497404261625199,260.0,1543.674248178117
785,789,81190,  0:47:30,77.032986,         nan,        nan,    nan, 23.3,         nan,        nan,1520.3,    nan,    nan,260.1,91.0,84327.0,-217,3.0,7.3,275,0,1,18,273.0884119060128,0.00150828550559807,260.1,1536.997920676367
786,790,81200,  0:47:40,77.033102,         nan,        nan,    nan, 23.3,         nan,        nan,1510.2,    nan,    nan,260.1,91.0,84432.1,-208,0.0,7.3,275,0,1,18,272.9911954668793,0.0015064080110594009,260.1,1527.38280459016
787,791,81210,  0:47:50,77.033218,         nan,        nan,    nan, 23.3,         nan,        nan,1501.5,    nan,    nan,260.1,91.0,84522.0,-195,0.0,7.3,275,0,1,18,272.9081622695616,0.0015048057527101638,260.1,1519.16775937931
788,792,81220,  0:48:00,77.033333,         nan,        nan,    nan, 23.3,         nan,        nan,1493.2,    nan,    nan,260.2,91.4,84608.5,-205,0.0,7.3,275,0,1,18,272.9332701496029,0.0015221521346767011,260.2,1511.271649685881
789,793,81230,  0:48:10,77.033449,         nan,        nan,    nan, 23.3,         nan,        nan,1486.3,    nan,    nan,260.3,91.4,84679.7,-189,0.0,7.3,275,0,1,18,272.9725186455955,0.0015332279999607829,260.3,1504.77824765689
790,794,81240,  0:48:20,77.033565,         nan,        nan,    nan, 23.3,         nan,        nan,1478.0,    nan,    nan,260.3,91.4,84766.2,-168,0.0,7.3,275,0,1,18,272.8928625870386,0.001531663411457387,260.3,1496.896835477123
791,795,81250,  0:48:30,77.033681,         nan,        nan,    nan, 23.3,         nan,        nan,1467.6,    nan,    nan,260.4,91.4,84874.7,-174,2.0,7.3,275,0,1,18,272.897894333668,0.001542122062260504,260.4,1487.02226554299
792,796,81260,  0:48:40,77.033796,         nan,        nan,    nan, 23.3,         nan,        nan,1459.6,    nan,    nan,260.5,91.4,84957.7,-177,0.0,7.3,275,0,1,18,272.9264258913847,0.001553109815599983,260.5,1479.476965047811
793,797,81270,  0:48:50,77.033912,         nan,        nan,    nan, 23.3,    8.993790,  74.691100,1451.0,    nan,    nan,260.5,91.4,85047.6,-186,0.0,7.3,275,0,1,18,272.8439256173324,0.001551468092936175,260.5,1471.312716236487
794,798,81280,  0:49:00,77.034028,         nan,        nan,    nan, 23.3,         nan,        nan,1443.8,    nan,    nan,260.6,91.8,85122.2,-154,0.0,7.3,275,0,1,18,272.8802633816937,0.001569507616083089,260.6,1464.544482828836
795,799,81290,  0:49:10,77.034144,         nan,        nan,    nan, 23.3,         nan,        nan,1435.7,    nan,    nan,260.6,91.8,85207.0,-182,1.0,7.3,275,0,1,18,272.8026037581605,0.001567945605381575,260.6,1456.858033971372
796,800,81300,  0:49:20,77.034259,         nan,        nan,    nan, 23.3,         nan,        nan,1427.9,    nan,    nan,260.7,91.8,85288.4,-194,0.0,7.3,275,0,1,18,272.8328052077788,0.001579130917145778,260.7,1449.486960634224
797,801,81310,  0:49:30,77.034375,         nan,        nan,    nan, 23.3,         nan,        nan,1418.8,    nan,    nan,260.8,91.8,85383.3,-167,1.0,7.3,275,0,1,18,272.8507076323536,0.001590134918189297,260.8,1440.902288697941
798,802,81320,  0:49:40,77.034491,         nan,        nan,    nan, 23.3,         nan,        nan,1408.1,    nan,    nan,260.9,91.8,85495.2,-214,0.0,7.3,275,0,1,18,272.8531564689433,0.0016008880344337698,260.9,1430.792043557214
799,803,81330,  0:49:50,77.034606,         nan,        nan,    nan, 23.3,         nan,        nan,1397.4,    nan,    nan,261.0,91.8,85607.1,-181,0.0,7.3,275,0,1,18,272.8556988581636,0.001611705413249662,261.0,1420.695022514047
800,804,81340,  0:50:00,77.034722,         nan,        nan,    nan, 23.3,         nan,        nan,1384.6,    nan,    nan,261.0,91.8,85741.0,-178,0.0,7.3,275,0,1,18,272.7338235938661,0.001609188445231629,261.0,1408.630216797545
801,805,81350,  0:50:10,77.034838,         nan,        nan,    nan, 23.3,         nan,        nan,1370.9,    nan,    nan,261.1,91.8,85885.2,-169,2.0,7.3,275,0,1,18,272.7072922452151,0.00161944744646896,261.1,1395.658402099463
802,806,81360,  0:50:20,77.034954,         nan,        nan,    nan, 23.3,         nan,        nan,1359.3,    nan,    nan,261.2,91.8,86007.2,-185,5.0,7.3,275,0,1,18,272.7010610423317,0.001630185805960126,261.2,1384.70063189352
803,807,81370,  0:50:30,77.035069,         nan,        nan,    nan, 23.3,         nan,        nan,1349.0,    nan,    nan,261.3,91.8,86115.7,-164,0.0,7.3,275,0,1,18,272.7071663297426,0.001641244548170383,261.3,1374.968452594894
804,808,81380,  0:50:40,77.035185,         nan,        nan,    nan, 23.3,         nan,        nan,1337.4,    nan,    nan,261.4,91.8,86237.8,-183,0.0,7.3,275,0,1,18,272.7010607967401,0.001652108909839872,261.4,1364.031040139115
805,809,81390,  0:50:50,77.035301,         nan,        nan,    nan, 23.3,    8.993790,  74.691100,1327.4,    nan,    nan,261.5,92.2,86342.9,-166,0.0,7.3,275,0,1,18,272.7104185356959,0.0016706122349934409,261.5,1354.628839731331
806,810,81400,  0:51:00,77.035417,         nan,        nan,    nan, 23.3,         nan,        nan,1319.4,    nan,    nan,261.6,92.2,86427.7,-182,0.0,7.3,275,0,1,18,272.7381615175171,0.001682379785297881,261.6,1347.051007150456
807,811,81410,  0:51:10,77.035532,         nan,        nan,    nan, 23.3,         nan,        nan,1308.8,    nan,    nan,261.6,92.2,86539.6,-183,0.0,7.3,275,0,1,18,272.6373036186798,0.001680204384695442,261.6,1337.062856104845
808,812,81420,  0:51:20,77.035648,         nan,        nan,    nan, 23.3,         nan,        nan,1301.9,    nan,    nan,261.7,92.2,86612.5,-180,1.0,7.3,275,0,1,18,272.6758815029668,0.001692264080565611,261.7,1330.562775363404
809,813,81430,  0:51:30,77.035764,         nan,        nan,    nan, 23.3,         nan,        nan,1291.5,    nan,    nan,261.8,92.2,86722.7,-175,1.0,7.3,275,0,1,18,272.6809451893968,0.001703666731071057,261.8,1320.747243266898
810,814,81440,  0:51:40,77.03588,         nan,        nan,    nan, 23.3,         nan,        nan,1283.3,    nan,    nan,261.8,91.8,86809.2,-167,0.0,7.3,275,0,1,18,272.6032475345601,0.001694585318494914,261.8,1313.051407661613
811,815,81450,  0:51:50,77.035995,         nan,        nan,    nan, 23.3,         nan,        nan,1273.3,    nan,    nan,261.9,91.8,86916.0,-170,0.0,7.3,275,0,1,18,272.6115427945273,0.001706063523616021,261.9,1303.560069487614
812,816,81460,  0:52:00,77.036111,         nan,        nan,    nan, 23.3,         nan,        nan,1263.5,    nan,    nan,261.9,91.8,87019.4,-182,0.0,7.3,275,0,1,18,272.5189064881471,0.001704036309358719,261.9,1294.381995168801
813,817,81470,  0:52:10,77.036227,         nan,        nan,    nan, 23.3,         nan,        nan,1251.7,    nan,    nan,262.0,91.4,87144.9,-189,6.0,7.3,275,0,1,18,272.5106724144373,0.0017077300473979048,262.0,1283.256902869738
814,818,81480,  0:52:20,77.036343,         nan,        nan,    nan, 23.3,         nan,        nan,1239.6,    nan,    nan,262.0,91.4,87273.7,-170,0.0,7.3,275,0,1,18,272.3956471691915,0.001705209750560429,262.0,1271.855924909011
815,819,81490,  0:52:30,77.036458,         nan,        nan,    nan, 23.3,         nan,        nan,1224.6,    nan,    nan,262.1,91.4,87433.1,-169,2.0,7.3,275,0,1,18,272.3575099479275,0.001715714777344618,262.1,1257.769603649663
816,820,81500,  0:52:40,77.036574,         nan,        nan,    nan, 23.3,         nan,        nan,1210.5,    nan,    nan,262.2,91.0,87584.0,-159,0.0,7.3,275,0,1,18,272.3271516664423,0.0017188904037353562,262.2,1244.45807827352
817,821,81510,  0:52:50,77.03669,         nan,        nan,    nan, 23.3,    8.993790,  74.691100,1198.7,    nan,    nan,262.3,91.0,87709.5,-159,0.0,7.3,275,0,1,18,272.3195271441185,0.001730135642993724,262.3,1233.404651258855
818,822,81520,  0:53:00,77.036806,         nan,        nan,    nan, 23.3,         nan,        nan,1187.2,    nan,    nan,262.3,91.0,87833.2,-168,3.0,7.3,275,0,1,18,272.209839809768,0.001727699004239377,262.3,1222.525225872964
819,823,81530,  0:53:10,77.036921,         nan,        nan,    nan, 23.3,         nan,        nan,1177.8,    nan,    nan,262.4,91.0,87933.3,-165,0.0,7.3,275,0,1,18,272.2249686574604,0.001739499365097722,262.4,1213.732632681651
820,824,81540,  0:53:20,77.037037,         nan,        nan,    nan, 23.3,         nan,        nan,1166.9,    nan,    nan,262.4,90.6,88050.2,-164,0.0,7.3,275,0,1,18,272.1216053739718,0.001729553916133638,262.4,1203.477020615594
821,825,81550,  0:53:30,77.037153,         nan,        nan,    nan, 23.3,         nan,        nan,1158.5,    nan,    nan,262.5,90.6,88140.1,-151,3.0,7.3,275,0,1,18,272.145910149888,0.001741561465613797,262.5,1195.5993703731
822,826,81560,  0:53:40,77.037269,         nan,        nan,    nan, 23.3,         nan,        nan,1150.9,    nan,    nan,262.5,90.6,88221.5,-152,8.0,7.3,275,0,1,18,272.0741070657697,0.00173995456589773,262.5,1188.473476239685
823,827,81570,  0:53:50,77.037384,         nan,        nan,    nan, 23.3,         nan,        nan,1142.7,    nan,    nan,262.5,90.6,88309.6,-172,1.0,7.3,276,0,1,18,271.9964898331779,0.001738218741058125,262.5,1180.768457887537
824,828,81580,  0:54:00,77.0375,         nan,        nan,    nan, 23.3,         nan,        nan,1134.1,    nan,    nan,262.6,90.6,88402.9,-143,1.0,7.3,276,0,1,18,272.017986253818,0.001750212444253227,262.6,1172.617035956895
825,829,81590,  0:54:10,77.037616,         nan,        nan,    nan, 23.3,         nan,        nan,1125.9,    nan,    nan,262.7,90.6,88491.1,-147,0.0,7.3,276,0,1,18,272.0440132326243,0.001762380435696971,262.7,1164.919096714126
826,830,81600,  0:54:20,77.037731,         nan,        nan,    nan, 23.3,         nan,        nan,1118.5,    nan,    nan,262.7,90.6,88570.7,-158,0.0,7.3,276,0,1,18,271.9741015483985,0.0017607965543154141,262.7,1157.978334236935
827,831,81610,  0:54:30,77.037847,         nan,        nan,    nan, 23.3,         nan,        nan,1111.1,    nan,    nan,262.7,90.6,88650.4,-139,0.0,7.3,276,0,1,18,271.9041829323569,0.001759213532858332,262.7,1151.035098939264
828,832,81620,  0:54:40,77.037963,         nan,        nan,    nan, 23.3,         nan,        nan,1102.6,    nan,    nan,262.8,90.6,88742.0,-173,1.0,7.3,276,0,1,18,271.9273976724795,0.001771369118976664,262.8,1143.062875482881
829,833,81630,  0:54:50,77.038079,         nan,        nan,    nan, 23.3,    9.127780,  74.685650,1095.3,    nan,    nan,262.9,90.6,88820.0,-148,0.0,7.3,276,0,1,18,271.9625604681889,0.001783871588376123,262.9,1136.280785260783
830,834,81640,  0:55:00,77.038194,         nan,        nan,    nan, 23.3,         nan,        nan,1087.0,    nan,    nan,263.0,90.6,88909.8,-158,2.0,7.3,276,0,1,18,271.9874287347329,0.0017962130818506,263.0,1128.480058214543
